x1,x2,x3,x4,survived
9,14,6,96,1
45,46,35,22,0
23,95,10,77,0
9,22,76,88,0
12,86,53,51,0
63,52,93,90,1
41,91,32,2,1
26,77,74,44,1
47,75,60,58,1
58,57,21,16,0
64,51,61,40,0
67,21,16,44,1
58,13,66,91,0
99,19,29,78,0
49,39,67,66,0
51,65,20,31,0
7,30,23,87,0
84,20,33,19,0
24,3,23,30,0
10,7,14,24,1
50,62,49,55,1
3,19,47,80,1
74,76,1,57,1
32,23,11,46,1
69,12,94,27,1
21,52,12,38,1
81,98,72,88,0
2,35,5,67,1
31,40,75,63,1
6,31,79,65,1
27,94,0,91,0
29,55,59,21,0
61,0,15,39,1
39,49,77,38,1
29,53,9,53,0
23,15,9,30,1
68,83,67,35,0
37,20,88,96,0
55,23,22,48,1
59,63,25,54,0
63,81,18,91,1
95,52,71,25,1
82,1,10,14,0
89,89,81,3,0
29,40,57,81,0
68,96,76,35,0
24,94,97,15,1
28,99,67,3,1
70,33,91,48,0
9,66,26,69,1
34,26,53,27,0
93,62,40,95,0
86,3,94,26,0
25,61,87,33,0
66,2,55,21,1
41,41,88,53,1
0,83,60,87,0
65,24,46,34,1
44,4,13,23,1
20,8,16,63,1
18,13,49,13,1
89,64,90,80,0
3,51,27,20,0
33,13,30,70,0
97,89,97,96,0
3,71,94,48,1
26,9,77,79,0
53,69,41,52,0
69,35,66,59,0
1,90,47,92,0
19,51,12,31,0
21,78,2,79,1
90,36,89,52,0
43,4,39,46,1
45,52,16,2,1
15,74,36,33,0
70,99,2,86,0
41,5,36,81,1
79,95,55,49,0
52,71,18,44,0
57,31,66,19,0
5,91,55,95,0
78,35,67,89,1
91,0,78,54,1
59,85,48,9,1
23,84,85,13,0
53,39,26,44,0
2,23,51,58,0
84,77,39,44,1
95,52,86,69,0
61,4,85,49,1
36,81,63,99,0
71,59,16,5,0
73,3,71,60,1
54,62,7,48,0
13,65,58,21,1
14,91,16,35,0
75,9,85,90,0
46,97,7,55,1
27,79,78,44,0
65,75,74,59,1
78,63,1,0,1
80,56,89,5,1
83,1,13,21,0
84,40,81,82,0
55,81,60,51,1
66,58,81,48,1
2,30,40,37,0
88,42,14,42,1
99,11,71,11,0
24,89,49,45,0
8,33,80,71,0
10,39,84,11,0
22,10,78,95,0
76,40,28,24,1
1,99,88,48,1
61,39,16,53,0
29,54,89,28,1
32,28,36,15,0
60,41,65,66,0
64,94,36,72,1
34,56,88,30,1
91,54,24,9,0
23,50,45,53,0
44,11,49,97,1
93,80,94,40,1
28,98,34,14,0
22,34,14,85,0
34,78,62,37,0
79,14,65,40,1
56,24,95,15,0
6,33,42,66,0
76,33,11,25,0
23,23,43,54,0
4,93,66,24,1
72,34,61,85,0
19,92,59,39,1
30,49,93,84,1
46,65,69,18,1
69,18,18,85,1
28,74,51,32,0
45,5,43,82,0
63,57,71,66,1
34,29,90,8,1
68,28,55,43,0
7,50,38,70,1
31,8,43,48,0
46,71,55,40,1
86,99,54,53,1
25,54,88,22,1
55,76,16,44,1
67,16,58,37,1
75,57,63,61,0
86,87,95,64,1
83,71,63,84,1
14,5,83,99,0
98,68,8,6,0
39,96,31,13,1
90,40,46,57,1
35,61,93,23,1
15,39,31,79,1
96,30,40,59,1
30,78,1,52,1
35,40,18,42,1
42,57,70,37,0
99,5,48,35,1
58,62,44,41,0
84,12,4,75,0
24,42,12,3,0
53,3,61,19,0
44,19,10,52,0
78,65,26,47,1
97,83,80,97,0
30,86,79,2,1
89,98,10,86,0
41,70,38,46,1
59,62,25,7,1
28,51,55,96,0
13,99,1,22,1
73,65,62,23,1
60,44,66,62,1
16,68,82,4,1
36,49,75,84,0
98,6,95,48,0
94,74,21,50,1
82,34,42,58,0
69,46,66,14,0
99,44,54,39,1
78,66,74,4,0
9,24,85,27,1
46,97,96,86,0
92,72,42,21,1
33,24,44,16,1
50,63,57,38,0
48,93,84,96,1
19,99,84,98,0
70,88,38,27,0
18,97,74,21,0
43,42,64,83,1
94,65,35,34,0
3,49,13,70,0
96,55,31,32,1
31,88,7,93,0
99,0,78,76,0
15,37,16,21,0
72,22,94,47,1
55,36,4,54,0
70,20,88,37,1
44,29,62,84,0
2,86,34,10,0
46,64,8,27,0
45,88,0,99,1
54,79,76,42,0
45,68,25,60,1
37,90,16,3,0
71,51,85,96,1
84,80,45,10,1
44,17,38,95,0
55,12,47,14,0
60,18,11,10,0
51,96,86,4,0
9,87,39,36,0
4,26,73,81,1
82,3,61,66,1
86,95,44,15,1
67,8,59,15,1
50,96,33,97,0
10,32,65,57,0
57,44,51,50,0
27,51,21,31,0
11,5,41,81,1
4,36,11,88,1
41,65,39,46,0
98,51,85,57,1
22,87,25,76,0
10,28,17,78,1
16,32,30,4,1
54,29,91,89,1
27,85,92,8,0
39,19,50,36,1
22,68,98,79,0
22,86,63,49,1
96,80,37,31,1
0,94,86,46,1
7,50,36,17,1
54,5,84,86,0
92,39,51,41,0
69,12,47,16,0
40,90,34,42,0
0,59,47,7,1
83,42,93,68,0
60,28,61,23,1
50,30,26,46,1
88,14,24,62,0
4,48,79,74,1
96,47,71,78,0
78,82,44,30,1
86,24,33,63,1
53,14,10,86,1
89,58,35,0,1
73,91,7,7,1
5,57,62,84,0
28,14,48,7,1
15,67,38,73,0
65,18,20,67,0
88,24,67,79,0
1,3,62,32,1
98,81,84,49,0
59,2,31,85,0
91,62,73,87,0
1,3,61,13,1
31,80,52,86,1
1,48,45,70,1
87,23,71,88,1
38,67,33,85,1
21,94,78,59,0
79,84,21,89,1
53,56,33,34,0
84,36,86,74,0
76,17,36,63,1
22,27,24,0,1
95,20,5,87,1
59,90,95,71,0
53,86,69,49,0
4,19,20,22,1
28,54,59,63,1
9,35,23,7,0
51,39,75,20,1
19,96,17,76,0
33,66,18,75,1
96,27,23,56,0
32,4,20,53,1
20,36,55,53,0
52,58,26,35,0
30,40,98,69,1
9,6,65,35,1
68,46,70,47,0
15,41,60,19,0
33,83,72,25,1
90,17,79,81,1
2,52,38,33,0
40,65,51,59,0
70,35,14,31,0
83,47,1,34,1
97,88,38,58,0
11,76,57,25,1
25,42,50,18,0
17,81,20,31,0
20,28,26,72,1
53,30,40,46,0
76,25,32,89,0
25,31,62,22,0
30,76,36,83,0
27,2,56,51,1
61,27,34,51,0
36,26,34,79,0
51,45,54,90,0
85,35,72,66,1
40,93,83,50,0
4,7,73,48,0
54,85,81,62,1
5,95,2,80,1
62,7,90,42,1
92,17,81,28,1
20,75,11,82,1
81,65,34,87,1
95,26,91,45,0
95,47,57,18,0
72,29,36,15,0
28,65,50,61,1
83,85,71,50,1
57,59,40,85,0
77,51,19,30,1
43,70,41,88,1
85,88,70,5,1
1,23,34,83,0
86,10,6,48,1
9,9,74,78,1
83,15,61,73,0
45,78,98,39,0
49,11,17,79,0
93,83,9,66,1
96,17,55,69,0
51,0,88,66,1
94,58,44,34,1
67,38,40,40,1
67,82,99,76,1
13,37,87,53,1
43,78,90,29,0
13,23,6,72,1
43,34,15,79,1
65,33,58,79,1
98,27,58,30,1
32,77,62,84,1
87,68,72,17,1
30,97,90,73,0
97,13,52,57,1
15,14,36,15,1
86,94,3,72,1
98,79,83,56,0
49,25,81,98,1
23,54,73,9,0
9,70,36,70,1
31,79,48,1,1
40,53,52,14,1
63,31,29,65,1
19,2,5,65,0
35,77,64,9,1
24,96,8,86,0
65,68,93,54,0
47,39,35,22,1
61,67,77,34,0
93,70,40,76,1
53,27,89,14,1
98,48,20,8,1
80,90,42,12,0
44,21,43,71,0
29,63,62,63,1
87,66,35,1,1
22,88,48,45,1
22,31,61,10,0
68,10,3,44,0
12,41,75,99,1
7,13,41,44,0
90,14,23,96,1
67,59,97,89,0
64,90,32,66,0
41,22,15,66,0
6,43,72,50,1
42,65,81,36,0
39,82,59,20,1
87,89,60,2,0
35,70,29,28,0
41,29,69,39,1
26,98,30,53,0
30,86,62,22,0
27,39,81,47,1
24,36,46,70,1
95,92,89,22,1
54,98,68,33,0
24,85,90,58,1
62,80,22,37,1
31,81,37,18,0
7,79,63,77,1
48,86,17,33,0
42,75,28,34,0
24,7,76,59,1
42,19,26,84,1
17,24,85,70,0
45,38,50,32,0
56,73,83,90,1
11,75,83,48,1
43,17,43,76,0
63,87,1,23,0
98,93,18,26,0
29,47,74,50,1
38,61,93,49,1
15,93,91,91,1
96,74,91,84,0
26,3,59,55,0
86,8,2,0,0
85,2,46,32,0
71,36,95,45,0
37,82,21,79,1
91,7,12,26,0
86,26,99,86,1
66,92,98,19,0
86,4,10,50,1
27,16,72,94,0
66,7,68,71,1
98,27,73,70,1
35,86,81,41,1
76,96,87,9,1
50,57,41,52,0
44,92,91,86,1
84,38,94,85,0
90,97,49,90,1
86,91,49,75,1
50,46,86,48,1
14,43,41,78,0
64,32,39,41,1
69,45,92,68,0
63,53,40,59,0
85,40,93,42,1
11,3,26,33,0
57,45,46,36,0
39,22,65,26,0
5,99,40,14,0
36,67,41,33,1
29,89,37,73,1
74,99,64,68,0
24,95,38,50,1
61,1,75,39,1
87,21,76,46,0
15,88,41,22,1
3,77,9,98,0
97,41,2,59,1
69,46,82,11,1
16,92,17,8,0
4,83,29,32,0
64,94,68,72,1
19,26,97,54,1
6,16,51,15,1
80,93,37,18,1
26,52,81,41,1
25,30,44,73,1
18,82,49,90,1
80,97,52,35,0
17,90,4,31,0
7,64,33,59,1
30,98,68,75,0
24,8,96,66,1
20,17,62,56,1
12,53,75,52,0
7,43,19,12,1
45,14,22,50,1
6,44,26,37,1
50,29,69,10,1
38,24,39,44,0
39,70,76,16,0
25,38,75,78,0
98,7,78,4,1
47,82,78,31,0
90,99,34,68,0
71,86,8,98,1
18,51,26,90,0
86,28,92,61,1
44,80,3,61,0
73,65,66,20,0
7,13,66,89,1
3,31,2,85,0
78,72,20,73,0
29,11,60,54,0
66,69,57,31,1
29,42,16,65,1
74,76,42,51,0
64,52,30,73,0
51,91,37,3,1
49,60,32,40,1
95,70,64,24,0
78,63,18,80,0
4,98,72,46,1
14,97,1,27,1
35,14,34,30,1
0,51,73,22,0
15,99,89,84,1
64,18,12,36,1
77,74,31,65,1
87,30,69,89,1
99,97,63,29,0
26,60,10,38,0
45,31,38,56,1
72,54,90,73,0
30,5,34,10,0
91,98,60,22,1
32,44,16,43,1
21,88,34,61,0
14,16,16,65,0
10,49,71,67,1
58,33,60,7,0
44,42,12,39,0
48,49,16,13,0
38,62,98,38,1
90,42,41,55,1
4,24,18,82,1
80,72,69,55,1
63,13,60,25,1
31,98,35,35,0
86,94,68,78,1
76,48,79,2,1
85,97,41,55,1
9,25,87,25,1
91,44,83,56,1
17,66,59,13,0
9,34,1,87,1
93,57,80,60,1
10,39,39,68,0
92,85,5,22,0
62,31,43,93,1
90,44,25,91,1
34,0,32,15,0
81,35,77,22,1
79,65,74,72,0
41,29,22,46,0
79,99,6,36,1
97,62,21,18,0
17,85,24,29,1
99,1,33,13,1
45,24,68,44,1
42,70,87,33,1
6,45,18,65,0
80,12,29,53,0
97,52,0,90,0
92,98,78,69,1
8,52,92,13,0
90,26,14,40,0
84,26,91,11,1
99,34,13,54,1
61,65,20,43,0
16,14,23,66,0
82,4,77,96,1
38,31,48,82,0
76,93,29,0,1
20,23,18,29,0
54,7,10,11,0
37,16,39,22,0
92,62,75,55,1
31,40,92,45,1
6,14,25,31,0
16,15,75,72,0
71,33,89,17,1
14,18,64,65,0
1,63,20,43,1
55,35,85,38,0
6,42,9,0,0
44,18,55,24,0
81,40,48,91,0
71,59,20,73,1
99,22,33,3,0
30,62,34,96,0
97,0,6,63,1
1,55,20,88,1
8,50,55,18,0
44,42,46,93,1
34,32,18,68,0
27,42,22,62,0
72,49,1,44,1
23,92,35,27,1
98,88,55,68,1
66,32,40,99,0
99,89,93,98,0
16,70,48,37,0
17,22,33,2,0
39,62,69,54,0
93,50,25,61,0
4,60,71,97,0
39,46,78,79,1
67,66,13,83,0
97,55,73,28,0
94,69,18,29,0
60,59,7,55,0
25,66,63,96,1
47,51,49,75,1
50,7,24,22,1
22,63,54,34,0
7,65,13,10,1
32,10,85,52,1
34,59,40,21,1
14,80,17,87,0
18,41,6,4,0
47,55,12,42,1
72,61,63,91,1
10,9,64,9,1
74,71,21,20,1
98,97,53,63,0
96,79,87,31,0
30,42,40,54,0
61,42,69,58,1
57,19,94,18,0
49,68,46,74,1
96,0,95,69,0
27,50,44,64,1
4,62,57,81,0
13,85,29,75,1
31,71,18,55,0
93,74,78,85,0
90,69,37,78,1
94,31,60,56,0
57,0,25,50,1
98,70,71,99,1
7,92,77,0,0
39,36,90,86,0
94,7,54,12,1
20,74,34,63,1
6,98,62,58,0
55,35,38,24,0
33,12,75,95,1
57,71,52,17,0
77,77,16,88,0
67,12,72,14,1
37,58,13,74,0
92,89,20,22,0
20,24,44,27,1
11,22,82,82,0
72,74,51,29,1
15,52,81,40,0
6,17,43,58,1
38,9,50,54,0
19,90,13,73,1
16,91,81,77,1
29,68,31,10,1
49,90,71,39,1
57,15,53,4,1
9,83,97,48,1
49,25,31,0,0
9,74,95,3,0
70,93,71,83,1
32,85,55,15,1
31,20,61,9,0
68,92,35,18,1
85,61,47,67,0
27,28,77,37,0
98,47,34,25,0
81,43,97,53,0
31,51,41,31,0
26,74,1,87,0
73,93,57,20,0
74,7,77,20,1
46,52,40,47,0
28,60,85,30,1
34,57,81,77,0
14,93,71,51,0
25,43,72,88,1
17,10,21,77,1
1,8,95,94,0
80,97,21,85,1
74,93,7,99,1
25,94,97,79,1
42,33,37,76,1
51,37,47,92,1
32,60,73,18,0
88,0,97,4,1
40,84,77,63,1
31,46,23,22,1
22,72,56,22,0
83,66,8,2,0
11,15,42,27,0
85,76,60,81,1
62,54,30,79,1
9,4,46,81,1
58,63,36,87,1
71,28,3,80,0
57,57,46,34,1
79,81,5,0,1
49,52,19,8,0
38,20,98,58,0
55,24,65,9,1
44,77,85,30,1
15,89,88,40,1
85,25,37,94,0
68,48,69,49,1
25,83,6,91,0
55,40,80,80,0
39,99,39,27,1
8,84,69,90,0
94,74,50,79,0
77,18,5,92,0
70,69,67,40,1
35,95,33,7,0
67,59,58,49,0
13,27,52,73,0
35,94,4,29,1
70,84,65,53,0
25,87,47,77,0
45,33,50,47,0
26,18,86,20,0
68,62,65,93,0
77,86,22,69,0
36,13,47,76,1
76,75,26,67,0
82,36,76,3,0
70,35,2,6,0
38,4,16,96,1
81,16,34,74,0
76,79,75,80,0
42,43,35,25,1
82,19,53,87,0
1,95,23,88,0
74,97,40,98,0
53,14,30,15,1
27,71,51,32,0
57,83,39,29,1
58,78,92,70,0
3,49,17,66,0
11,96,49,70,1
89,61,16,13,0
87,2,64,23,0
65,52,64,81,1
79,9,83,3,1
28,73,71,45,1
43,98,17,24,0
44,39,41,90,0
41,68,93,7,1
94,70,56,6,0
72,74,10,89,1
4,26,28,38,0
6,89,34,88,0
80,84,6,43,0
33,13,86,63,0
83,83,94,92,1
57,41,23,82,1
89,96,24,76,0
37,83,32,84,0
39,64,48,58,0
55,74,76,85,0
98,1,56,4,0
82,35,80,49,1
33,33,82,88,1
99,27,68,93,1
59,59,83,40,0
67,40,57,17,1
1,79,31,64,0
30,5,97,93,0
2,68,61,88,0
68,21,30,8,1
29,87,36,70,0
31,80,66,42,1
15,4,16,97,0
12,50,65,81,0
92,93,63,43,0
71,16,81,29,1
34,50,67,25,0
19,32,25,93,0
33,16,56,59,0
48,61,15,76,0
40,6,80,57,1
69,36,33,60,0
35,55,78,26,1
60,67,65,7,0
87,80,0,6,1
19,42,86,36,1
55,1,89,56,0
45,66,52,1,0
27,74,29,2,1
88,20,85,54,1
41,68,26,78,1
71,27,89,61,1
1,63,35,61,1
63,4,21,22,1
14,55,91,24,1
4,0,25,65,1
69,98,57,65,1
40,74,70,77,1
90,59,18,55,1
7,43,7,71,1
36,2,26,14,0
91,77,19,9,0
59,79,31,56,1
52,34,52,55,1
89,40,40,23,0
61,14,28,7,0
93,99,90,99,1
78,58,81,75,0
22,38,89,33,0
64,31,72,49,0
12,84,87,92,0
59,10,64,98,0
21,8,59,69,0
49,41,79,1,1
27,98,28,70,1
38,24,90,88,0
4,73,39,34,0
73,96,71,29,0
48,56,53,89,0
81,68,15,93,0
5,22,96,73,0
68,7,81,24,1
23,87,43,27,0
62,13,81,64,0
51,80,63,25,0
53,87,98,52,0
36,53,47,35,0
83,68,35,35,0
96,80,42,5,1
49,4,27,88,0
31,27,50,27,1
17,32,3,95,1
19,43,41,11,1
50,31,76,77,0
87,47,91,58,0
6,46,63,50,1
54,98,99,45,0
25,60,3,9,1
89,44,90,84,1
70,17,26,76,1
87,40,10,71,0
86,59,86,94,0
42,90,14,49,0
4,92,3,30,1
5,29,75,88,0
55,69,9,80,0
17,88,21,82,1
49,9,40,0,1
8,67,10,1,1
4,70,1,25,1
69,22,2,79,0
57,82,75,7,0
28,47,48,91,1
78,4,68,12,1
71,20,66,90,1
3,91,78,74,1
22,50,63,64,0
59,66,16,87,1
38,28,49,68,0
80,57,97,21,1
81,21,19,32,0
70,80,35,12,1
45,17,54,92,1
25,60,78,91,0
26,32,84,33,0
63,54,94,13,0
28,94,33,2,1
84,65,18,1,0
56,46,61,26,1
92,54,20,25,0
42,8,63,12,1
92,6,6,48,1
61,5,53,73,1
33,78,70,32,1
16,88,57,60,0
60,25,18,19,1
96,23,43,47,0
91,28,14,57,1
40,5,1,26,1
34,62,58,62,0
72,24,37,90,0
39,16,83,76,0
92,0,12,91,1
7,80,85,92,0
60,29,29,23,0
26,98,46,16,1
84,63,40,38,0
93,0,38,47,1
9,3,86,7,0
54,28,15,86,1
49,15,39,93,1
81,76,51,24,0
33,32,64,78,1
7,67,75,74,0
43,60,38,79,1
42,97,42,91,0
44,11,85,37,1
3,70,61,18,0
43,12,63,10,0
18,54,57,82,0
88,61,14,10,1
41,16,97,27,1
3,78,78,33,0
63,35,95,63,0
77,7,69,66,1
97,38,63,12,0
3,95,87,14,1
52,66,50,96,0
48,56,5,72,0
7,57,90,58,0
95,55,46,71,0
26,13,0,10,1
67,37,81,98,1
94,62,26,70,0
57,32,94,93,0
44,85,18,5,1
54,94,44,15,0
37,24,39,26,0
63,99,30,74,0
29,83,18,77,1
85,79,14,28,0
96,59,45,8,0
59,26,82,38,1
40,15,54,26,0
49,31,35,80,0
90,87,5,50,1
38,29,98,67,1
50,63,67,49,0
72,75,52,85,0
4,76,96,16,0
29,27,52,4,0
77,73,97,98,0
41,81,22,38,0
4,89,51,48,1
31,10,81,43,0
59,32,17,84,1
37,8,19,38,1
35,32,76,20,0
84,11,23,4,1
42,8,65,48,1
36,28,97,82,0
0,69,13,36,0
11,71,47,94,0
51,96,29,71,1
9,83,33,6,1
2,91,97,47,1
28,90,64,54,1
70,27,92,34,0
13,39,50,97,0
30,83,16,14,1
59,64,26,26,1
46,5,75,37,0
80,96,49,29,1
22,54,39,27,1
30,49,9,77,0
32,47,41,23,0
81,96,63,80,1
69,71,0,5,0
87,95,0,53,0
32,67,80,98,1
29,67,2,31,0
71,22,18,48,0
41,24,71,80,1
80,53,34,46,1
75,96,34,86,0
35,48,64,25,1
92,25,28,92,1
37,47,82,30,0
32,42,93,44,0
45,4,20,16,1
7,49,90,42,0
84,5,79,67,0
94,51,97,75,1
2,33,18,0,0
84,90,0,83,1
23,11,51,15,1
45,99,89,34,1
32,55,98,37,0
37,53,51,21,0
60,39,38,60,1
35,96,89,77,0
18,98,76,0,0
91,30,92,17,0
35,79,57,8,0
97,83,24,66,0
88,38,24,74,1
22,10,58,82,1
78,7,37,15,1
99,27,98,36,0
99,58,61,42,0
93,81,95,86,1
18,79,85,71,1
60,28,78,62,1
10,23,83,13,0
63,87,97,71,1
96,88,45,83,0
84,24,41,26,1
20,91,14,98,0
67,15,56,11,0
83,64,37,70,0
31,33,86,4,1
78,51,42,62,0
32,55,82,69,0
0,46,81,72,1
47,71,84,76,0
51,50,32,22,0
7,64,18,84,0
99,29,38,49,0
18,67,40,39,0
97,72,18,74,0
20,96,53,96,0
7,59,79,19,1
35,43,78,19,0
80,37,19,52,1
67,68,47,79,0
1,64,84,98,1
23,84,99,92,1
41,40,40,89,0
0,79,60,32,0
18,20,64,30,0
41,29,1,66,0
40,88,96,67,1
63,92,3,99,1
69,99,13,10,0
75,70,85,51,0
2,69,75,51,1
99,91,93,49,1
47,76,87,65,1
87,45,47,45,0
7,9,43,18,0
18,41,20,16,0
69,21,46,20,0
49,78,27,18,0
49,2,98,15,0
34,77,20,57,0
52,15,88,61,1
0,24,55,28,1
37,81,0,4,0
36,84,99,35,1
80,90,45,81,1
21,89,14,84,0
11,33,20,49,1
7,95,28,29,0
43,8,87,79,1
42,62,12,97,0
22,93,35,73,1
0,79,49,5,1
21,93,34,85,1
23,82,24,62,1
45,19,26,19,0
6,92,91,7,1
42,48,30,72,0
38,99,74,43,0
91,99,82,16,1
42,74,30,92,0
99,69,65,44,1
24,17,40,80,0
8,31,95,39,0
3,81,55,49,0
17,86,18,10,1
21,44,81,64,0
25,55,48,71,1
65,17,78,18,1
27,37,0,76,1
5,32,88,0,0
42,49,0,70,1
99,58,77,60,0
49,47,95,15,0
22,32,42,4,1
89,83,46,91,0
37,10,27,93,0
31,84,53,80,0
52,76,8,9,0
67,12,47,17,1
90,35,41,75,0
67,93,61,29,1
7,40,71,73,0
45,3,16,5,0
41,80,72,61,0
74,60,73,19,1
38,67,81,67,1
38,24,51,86,0
72,12,92,7,1
67,97,53,76,1
25,74,86,32,0
77,35,81,61,1
98,88,26,8,1
84,71,66,12,0
28,89,28,61,1
17,74,52,95,0
18,22,77,24,0
76,22,66,4,1
95,22,5,63,0
94,47,71,85,1
79,62,41,59,1
67,25,43,98,1
72,35,3,57,1
18,60,79,24,0
26,93,78,66,1
46,98,3,53,1
42,26,62,30,0
63,38,95,39,1
42,35,4,19,0
71,20,38,66,0
70,94,97,9,1
51,61,5,91,1
53,24,31,38,1
59,44,84,63,0
81,37,45,31,1
78,10,28,62,1
44,97,44,17,1
45,89,54,88,1
6,21,35,77,0
34,44,24,0,1
70,1,65,34,0
22,65,87,20,1
48,76,18,8,1
91,87,72,29,0
13,32,47,58,0
3,21,47,78,1
65,92,81,56,1
66,26,22,59,1
9,1,78,91,1
2,41,45,35,0
47,99,84,40,1
42,74,80,54,0
81,11,76,49,0
2,67,62,67,1
50,37,38,3,0
3,41,5,49,1
15,93,68,30,1
15,43,5,71,0
99,27,96,7,0
74,52,42,93,0
13,67,54,77,1
99,39,40,55,0
82,99,73,30,0
82,61,44,41,1
87,93,14,74,1
94,58,32,28,1
80,72,25,1,0
74,93,31,54,0
55,79,48,62,0
74,16,14,67,1
22,4,46,68,1
13,43,45,63,1
28,51,66,62,0
21,76,70,67,1
98,49,42,46,1
82,2,38,61,1
93,34,88,31,1
48,95,32,14,0
11,49,39,25,0
40,33,78,37,1
22,62,93,66,1
80,47,53,97,1
10,33,97,47,1
45,33,45,90,0
68,28,4,16,1
37,70,66,61,0
5,30,96,62,1
50,67,36,15,1
58,84,25,82,1
90,13,14,55,1
21,76,42,42,1
77,14,50,93,1
69,63,63,24,0
30,34,22,93,1
82,60,28,12,1
5,54,23,45,0
30,22,18,86,1
41,67,34,37,1
16,65,7,48,1
90,52,88,21,1
5,83,6,29,1
21,6,53,80,0
47,90,24,18,1
93,51,46,91,0
18,10,63,6,1
16,90,87,5,0
79,35,96,44,0
48,65,29,40,0
94,54,21,36,1
17,77,82,84,0
56,86,14,82,0
33,37,18,69,1
8,81,95,1,1
58,81,61,67,1
89,64,58,10,0
34,33,29,68,0
51,10,24,50,1
30,49,3,85,1
24,67,20,5,0
14,10,18,19,1
70,16,17,54,1
39,78,59,17,1
64,3,6,52,0
43,43,3,19,0
95,38,43,48,1
3,22,29,50,1
47,40,26,42,1
63,4,88,49,0
44,47,33,33,1
47,27,60,19,0
62,2,62,73,1
7,35,75,40,0
97,19,87,22,0
65,87,90,79,0
43,86,69,45,1
79,42,69,7,0
27,88,83,72,1
15,38,29,20,0
66,68,87,68,0
91,67,91,40,0
85,58,30,14,0
76,30,97,57,1
47,83,97,1,0
9,22,94,33,0
48,49,76,74,1
22,36,66,92,0
28,73,33,84,1
18,93,64,87,1
24,33,89,51,0
24,71,16,83,1
85,35,5,13,0
16,91,74,10,1
34,15,49,44,1
63,60,66,60,1
18,11,79,59,0
5,30,33,63,1
85,2,33,50,1
16,48,11,8,0
0,19,82,33,0
78,98,61,62,1
6,23,22,28,0
3,80,71,65,1
0,97,29,43,1
42,41,59,47,0
57,97,17,46,1
43,98,55,72,0
51,64,83,20,1
40,88,1,87,1
63,33,30,48,1
35,12,5,30,1
84,62,78,96,0
17,10,96,21,0
38,75,94,3,0
63,36,83,56,1
23,48,14,52,1
0,24,98,15,0
68,98,49,99,0
49,34,50,77,0
32,96,28,83,1
10,51,55,31,1
32,47,57,9,1
19,94,50,1,0
70,89,3,49,1
16,52,34,37,0
60,7,96,61,1
62,65,5,1,1
97,16,1,73,1
32,41,32,57,0
72,82,27,56,1
23,5,96,35,1
40,6,66,61,1
27,61,89,73,1
81,40,19,71,1
75,93,53,51,0
38,51,6,52,0
47,42,97,16,0
60,36,54,44,1
60,90,20,21,0
37,33,6,97,0
97,16,98,1,0
13,23,29,28,1
69,65,52,57,0
8,68,24,13,0
33,6,35,5,0
50,41,52,98,0
68,41,4,8,0
56,58,63,5,0
12,58,86,45,1
66,11,88,2,0
76,72,82,15,1
71,87,26,3,0
97,80,66,34,0
31,37,73,98,1
58,88,88,14,0
2,52,27,10,1
73,87,87,13,1
52,20,84,45,1
12,45,96,76,0
63,69,57,1,1
61,55,8,19,1
99,1,16,25,0
24,9,40,86,1
78,90,12,38,1
2,25,33,19,1
26,12,50,80,1
61,4,95,4,0
62,42,15,56,0
37,60,77,50,1
98,7,44,81,1
11,22,20,52,1
97,74,42,19,1
25,93,34,54,0
19,19,29,90,1
94,95,24,84,1
62,24,39,73,1
1,46,74,45,1
18,6,10,30,0
72,13,21,55,0
67,15,44,90,0
66,54,83,9,1
4,27,19,65,0
71,57,10,95,1
77,45,35,14,1
45,92,55,14,1
45,21,46,28,1
48,81,36,34,0
84,67,72,80,1
47,78,91,22,1
96,79,46,93,0
96,73,42,55,0
41,73,17,86,1
21,70,92,29,0
0,1,61,60,1
69,97,38,43,1
55,1,7,36,0
88,55,63,34,1
50,68,88,41,1
9,74,82,71,1
84,20,6,18,0
96,87,70,14,1
43,31,99,74,1
2,53,0,25,0
58,9,14,35,0
52,35,32,30,0
19,71,50,76,1
35,64,80,37,1
63,43,11,3,1
26,54,46,46,1
82,35,45,43,1
22,25,47,27,0
50,19,87,88,0
5,17,12,69,0
16,95,28,12,0
43,90,56,97,1
33,0,70,25,1
7,69,48,67,0
26,95,91,9,1
31,51,46,12,1
53,45,84,96,0
75,0,12,75,1
67,97,2,28,0
2,45,9,45,0
0,33,84,91,1
80,63,52,69,0
24,29,77,60,0
93,94,44,66,1
22,42,73,41,0
67,43,22,50,1
50,63,67,88,0
12,77,47,68,1
72,16,43,85,0
31,2,44,51,1
3,51,52,28,1
31,2,95,66,0
61,64,7,73,0
31,57,4,94,1
15,82,27,63,1
69,13,79,33,1
91,33,29,37,0
39,97,72,24,1
77,55,61,6,1
21,27,47,90,0
48,99,6,54,0
86,41,44,54,0
75,21,30,90,0
64,30,39,26,1
73,98,45,6,0
41,64,91,71,0
21,20,93,51,0
22,79,61,72,0
55,63,81,32,1
52,1,46,61,1
69,9,45,10,0
90,9,41,51,0
20,70,73,26,0
17,49,31,26,1
37,27,26,57,1
68,74,12,92,0
24,60,57,89,0
84,30,22,11,0
59,67,19,91,0
6,88,62,28,1
28,26,27,65,0
59,19,78,97,1
48,28,91,47,1
31,78,10,92,0
10,49,72,19,1
50,26,31,11,1
56,16,54,39,0
